1.0,3.0,2.0,-5.0,0.0
1.0,3.0,3.0,-6.0,0.0
1.0,4.0,-6.0,2.0,0.0
1.0,4.0,-5.0,1.0,0.0
1.0,4.0,-4.0,0.0,0.0
1.0,4.0,-3.0,-1.0,0.0
1.0,4.0,-2.0,-2.0,0.0
1.0,4.0,-1.0,-3.0,0.0
1.0,4.0,0.0,-4.0,0.0
1.0,4.0,1.0,-5.0,0.0
1.0,4.0,2.0,-6.0,0.0
1.0,5.0,-6.0,1.0,0.0
1.0,5.0,-5.0,0.0,0.0
1.0,5.0,-4.0,-1.0,0.0
1.0,5.0,-3.0,-2.0,0.0
1.0,5.0,-2.0,-3.0,0.0
1.0,5.0,-1.0,-4.0,0.0
1.0,5.0,0.0,-5.0,0.0
1.0,5.0,1.0,-6.0,0.0
1.0,6.0,-6.0,0.0,0.0
1.0,6.0,-5.0,-1.0,0.0
1.0,6.0,-4.0,-2.0,0.0
1.0,6.0,-3.0,-3.0,0.0
1.0,6.0,-2.0,-4.0,0.0
1.0,6.0,-1.0,-5.0,0.0
1.0,6.0,0.0,-6.0,0.0
2.0,-6.0,0.0,6.0,0.0
2.0,-6.0,1.0,5.0,0.0
2.0,-6.0,2.0,4.0,0.0
2.0,-6.0,3.0,3.0,0.0
2.0,-6.0,4.0,2.0,0.0
2.0,-6.0,5.0,1.0,0.0
2.0,-6.0,6.0,0.0,0.0
2.0,-5.0,-1.0,6.0,0.0
2.0,-5.0,0.0,5.0,0.0
2.0,-5.0,1.0,4.0,0.0
2.0,-5.0,2.0,3.0,0.0
2.0,-5.0,3.0,2.0,0.0
2.0,-5.0,4.0,1.0,0.0
2.0,-5.0,5.0,0.0,0.0
2.0,-5.0,6.0,-1.0,0.0
2.0,-4.0,-2.0,6.0,0.0
2.0,-4.0,-1.0,5.0,0.0
2.0,-4.0,0.0,4.0,0.0
2.0,-4.0,1.0,3.0,0.0
2.0,-4.0,2.0,2.0,0.0
2.0,-4.0,3.0,1.0,0.0
2.0,-4.0,4.0,0.0,0.0
2.0,-4.0,5.0,-1.0,0.0
2.0,-4.0,6.0,-2.0,0.0
2.0,-3.0,-3.0,6.0,0.0
2.0,-3.0,-2.0,5.0,0.0
2.0,-3.0,-1.0,4.0,0.0
2.0,-3.0,0.0,3.0,0.0
2.0,-3.0,1.0,2.0,0.0
2.0,-3.0,2.0,1.0,0.0
2.0,-3.0,3.0,0.0,0.0
2.0,-3.0,4.0,-1.0,0.0
2.0,-3.0,5.0,-2.0,0.0
2.0,-3.0,6.0,-3.0,0.0
2.0,-2.0,-4.0,6.0,0.0
2.0,-2.0,-3.0,5.0,0.0
2.0,-2.0,-2.0,4.0,0.0
2.0,-2.0,-1.0,3.0,0.0
2.0,-2.0,0.0,2.0,0.027814
2.0,-2.0,1.0,1.0,0.055715
2.0,-2.0,2.0,0.0,0.027873
2.0,-2.0,3.0,-1.0,0.0
2.0,-2.0,4.0,-2.0,0.0
2.0,-2.0,5.0,-3.0,0.0
2.0,-2.0,6.0,-4.0,0.0
2.0,-1.0,-5.0,6.0,0.0
2.0,-1.0,-4.0,5.0,0.0
2.0,-1.0,-3.0,4.0,0.0
2.0,-1.0,-2.0,3.0,0.0
2.0,-1.0,-1.0,2.0,0.055831
2.0,-1.0,0.0,1.0,0.055474
2.0,-1.0,1.0,0.0,0.055795
2.0,-1.0,2.0,-1.0,0.05541
2.0,-1.0,3.0,-2.0,0.0
2.0,-1.0,4.0,-3.0,0.0
2.0,-1.0,5.0,-4.0,0.0
2.0,-1.0,6.0,-5.0,0.0
2.0,0.0,-6.0,6.0,0.0
2.0,0.0,-5.0,5.0,0.0
2.0,0.0,-4.0,4.0,0.0
2.0,0.0,-3.0,3.0,0.0
2.0,0.0,-2.0,2.0,0.0278
2.0,0.0,-1.0,1.0,0.05527
2.0,0.0,0.0,0.0,0.16648
2.0,0.0,1.0,-1.0,0.055337
2.0,0.0,2.0,-2.0,0.027711
2.0,0.0,3.0,-3.0,0.0
2.0,0.0,4.0,-4.0,0.0
2.0,0.0,5.0,-5.0,0.0
2.0,0.0,6.0,-6.0,0.0
2.0,1.0,-6.0,5.0,0.0
2.0,1.0,-5.0,4.0,0.0
2.0,1.0,-4.0,3.0,0.0
2.0,1.0,-3.0,2.0,0.0
2.0,1.0,-2.0,1.0,0.055628
2.0,1.0,-1.0,0.0,0.055144
2.0,1.0,0.0,-1.0,0.055858
2.0,1.0,1.0,-2.0,0.055398
2.0,1.0,2.0,-3.0,0.0
2.0,1.0,3.0,-4.0,0.0
2.0,1.0,4.0,-5.0,0.0
2.0,1.0,5.0,-6.0,0.0
2.0,2.0,-6.0,4.0,0.0
2.0,2.0,-5.0,3.0,0.0
2.0,2.0,-4.0,2.0,0.0
2.0,2.0,-3.0,1.0,0.0
2.0,2.0,-2.0,0.0,0.027801
2.0,2.0,-1.0,-1.0,0.055855
2.0,2.0,0.0,-2.0,0.027807
2.0,2.0,1.0,-3.0,0.0
2.0,2.0,2.0,-4.0,0.0
2.0,2.0,3.0,-5.0,0.0
2.0,2.0,4.0,-6.0,0.0
2.0,3.0,-6.0,3.0,0.0
2.0,3.0,-5.0,2.0,0.0
2.0,3.0,-4.0,1.0,0.0
2.0,3.0,-3.0,0.0,0.0
2.0,3.0,-2.0,-1.0,0.0
2.0,3.0,-1.0,-2.0,0.0
2.0,3.0,0.0,-3.0,0.0
2.0,3.0,1.0,-4.0,0.0
2.0,3.0,2.0,-5.0,0.0
2.0,3.0,3.0,-6.0,0.0
2.0,4.0,-6.0,2.0,0.0
2.0,4.0,-5.0,1.0,0.0
2.0,4.0,-4.0,0.0,0.0
2.0,4.0,-3.0,-1.0,0.0
2.0,4.0,-2.0,-2.0,0.0
2.0,4.0,-1.0,-3.0,0.0
2.0,4.0,0.0,-4.0,0.0
2.0,4.0,1.0,-5.0,0.0
2.0,4.0,2.0,-6.0,0.0
2.0,5.0,-6.0,1.0,0.0
2.0,5.0,-5.0,0.0,0.0
2.0,5.0,-4.0,-1.0,0.0
2.0,5.0,-3.0,-2.0,0.0
2.0,5.0,-2.0,-3.0,0.0
2.0,5.0,-1.0,-4.0,0.0
2.0,5.0,0.0,-5.0,0.0
2.0,5.0,1.0,-6.0,0.0
2.0,6.0,-6.0,0.0,0.0
2.0,6.0,-5.0,-1.0,0.0
2.0,6.0,-4.0,-2.0,0.0
2.0,6.0,-3.0,-3.0,0.0
2.0,6.0,-2.0,-4.0,0.0
2.0,6.0,-1.0,-5.0,0.0
2.0,6.0,0.0,-6.0,0.0
3.0,-6.0,0.0,6.0,0.0
3.0,-6.0,1.0,5.0,0.0
3.0,-6.0,2.0,4.0,0.0
3.0,-6.0,3.0,3.0,0.0
3.0,-6.0,4.0,2.0,0.0
3.0,-6.0,5.0,1.0,0.0
3.0,-6.0,6.0,0.0,0.0
3.0,-5.0,-1.0,6.0,0.0
3.0,-5.0,0.0,5.0,0.0
3.0,-5.0,1.0,4.0,0.0
3.0,-5.0,2.0,3.0,0.0
3.0,-5.0,3.0,2.0,0.0
3.0,-5.0,4.0,1.0,0.0
3.0,-5.0,5.0,0.0,0.0
3.0,-5.0,6.0,-1.0,0.0
3.0,-4.0,-2.0,6.0,0.0
3.0,-4.0,-1.0,5.0,0.0
3.0,-4.0,0.0,4.0,0.0
3.0,-4.0,1.0,3.0,0.0
3.0,-4.0,2.0,2.0,0.0
3.0,-4.0,3.0,1.0,0.0
3.0,-4.0,4.0,0.0,0.0
3.0,-4.0,5.0,-1.0,0.0
3.0,-4.0,6.0,-2.0,0.0
3.0,-3.0,-3.0,6.0,0.0
3.0,-3.0,-2.0,5.0,0.0
3.0,-3.0,-1.0,4.0,0.0
3.0,-3.0,0.0,3.0,0.004671
3.0,-3.0,1.0,2.0,0.013901
3.0,-3.0,2.0,1.0,0.014
3.0,-3.0,3.0,0.0,0.004526
3.0,-3.0,4.0,-1.0,0.0
3.0,-3.0,5.0,-2.0,0.0
3.0,-3.0,6.0,-3.0,0.0
3.0,-2.0,-4.0,6.0,0.0
3.0,-2.0,-3.0,5.0,0.0
3.0,-2.0,-2.0,4.0,0.0
3.0,-2.0,-1.0,3.0,0.013865
3.0,-2.0,0.0,2.0,0.027969
3.0,-2.0,1.0,1.0,0.027504
3.0,-2.0,2.0,0.0,0.027821
3.0,-2.0,3.0,-1.0,0.013693
3.0,-2.0,4.0,-2.0,0.0
3.0,-2.0,5.0,-3.0,0.0
3.0,-2.0,6.0,-4.0,0.0
3.0,-1.0,-5.0,6.0,0.0
3.0,-1.0,-4.0,5.0,0.0
3.0,-1.0,-3.0,4.0,0.0
3.0,-1.0,-2.0,3.0,0.013864
3.0,-1.0,-1.0,2.0,0.027973
3.0,-1.0,0.0,1.0,0.069493
3.0,-1.0,1.0,0.0,0.069657
3.0,-1.0,2.0,-1.0,0.027838
3.0,-1.0,3.0,-2.0,0.013985
3.0,-1.0,4.0,-3.0,0.0
3.0,-1.0,5.0,-4.0,0.0
3.0,-1.0,6.0,-5.0,0.0
3.0,0.0,-6.0,6.0,0.0
3.0,0.0,-5.0,5.0,0.0
3.0,0.0,-4.0,4.0,0.0
3.0,0.0,-3.0,3.0,0.004649
3.0,0.0,-2.0,2.0,0.0277
3.0,0.0,-1.0,1.0,0.069587
3.0,0.0,0.0,0.0,0.055186
3.0,0.0,1.0,-1.0,0.069756
3.0,0.0,2.0,-2.0,0.027836
3.0,0.0,3.0,-3.0,0.004582
3.0,0.0,4.0,-4.0,0.0
3.0,0.0,5.0,-5.0,0.0
3.0,0.0,6.0,-6.0,0.0
3.0,1.0,-6.0,5.0,0.0
3.0,1.0,-5.0,4.0,0.0
3.0,1.0,-4.0,3.0,0.0
3.0,1.0,-3.0,2.0,0.014043
3.0,1.0,-2.0,1.0,0.027626
3.0,1.0,-1.0,0.0,0.069472
3.0,1.0,0.0,-1.0,0.068898
3.0,1.0,1.0,-2.0,0.027967
3.0,1.0,2.0,-3.0,0.013773
3.0,1.0,3.0,-4.0,0.0
3.0,1.0,4.0,-5.0,0.0
3.0,1.0,5.0,-6.0,0.0
3.0,2.0,-6.0,4.0,0.0
3.0,2.0,-5.0,3.0,0.0
3.0,2.0,-4.0,2.0,0.0
3.0,2.0,-3.0,1.0,0.014028
3.0,2.0,-2.0,0.0,0.027825
3.0,2.0,-1.0,-1.0,0.027573
3.0,2.0,0.0,-2.0,0.027636
3.0,2.0,1.0,-3.0,0.01384
3.0,2.0,2.0,-4.0,0.0
3.0,2.0,3.0,-5.0,0.0
3.0,2.0,4.0,-6.0,0.0
3.0,3.0,-6.0,3.0,0.0
3.0,3.0,-5.0,2.0,0.0
3.0,3.0,-4.0,1.0,0.0
3.0,3.0,-3.0,0.0,0.004804
3.0,3.0,-2.0,-1.0,0.01396
3.0,3.0,-1.0,-2.0,0.013861
3.0,3.0,0.0,-3.0,0.004639
3.0,3.0,1.0,-4.0,0.0
3.0,3.0,2.0,-5.0,0.0
3.0,3.0,3.0,-6.0,0.0
3.0,4.0,-6.0,2.0,0.0
3.0,4.0,-5.0,1.0,0.0
3.0,4.0,-4.0,0.0,0.0
3.0,4.0,-3.0,-1.0,0.0
3.0,4.0,-2.0,-2.0,0.0
3.0,4.0,-1.0,-3.0,0.0
3.0,4.0,0.0,-4.0,0.0
3.0,4.0,1.0,-5.0,0.0
3.0,4.0,2.0,-6.0,0.0
3.0,5.0,-6.0,1.0,0.0
3.0,5.0,-5.0,0.0,0.0
3.0,5.0,-4.0,-1.0,0.0
3.0,5.0,-3.0,-2.0,0.0
3.0,5.0,-2.0,-3.0,0.0
3.0,5.0,-1.0,-4.0,0.0
3.0,5.0,0.0,-5.0,0.0
3.0,5.0,1.0,-6.0,0.0
3.0,6.0,-6.0,0.0,0.0
3.0,6.0,-5.0,-1.0,0.0
3.0,6.0,-4.0,-2.0,0.0
3.0,6.0,-3.0,-3.0,0.0
3.0,6.0,-2.0,-4.0,0.0
3.0,6.0,-1.0,-5.0,0.0
3.0,6.0,0.0,-6.0,0.0
4.0,-6.0,0.0,6.0,0.0
4.0,-6.0,1.0,5.0,0.0
4.0,-6.0,2.0,4.0,0.0
4.0,-6.0,3.0,3.0,0.0
4.0,-6.0,4.0,2.0,0.0
4.0,-6.0,5.0,1.0,0.0
4.0,-6.0,6.0,0.0,0.0
4.0,-5.0,-1.0,6.0,0.0
4.0,-5.0,0.0,5.0,0.0
4.0,-5.0,1.0,4.0,0.0
4.0,-5.0,2.0,3.0,0.0
4.0,-5.0,3.0,2.0,0.0
4.0,-5.0,4.0,1.0,0.0
4.0,-5.0,5.0,0.0,0.0
4.0,-5.0,6.0,-1.0,0.0
4.0,-4.0,-2.0,6.0,0.0
4.0,-4.0,-1.0,5.0,0.0
4.0,-4.0,0.0,4.0,0.000761
4.0,-4.0,1.0,3.0,0.003039
4.0,-4.0,2.0,2.0,0.004623
4.0,-4.0,3.0,1.0,0.003107
4.0,-4.0,4.0,0.0,0.000771
4.0,-4.0,5.0,-1.0,0.0
4.0,-4.0,6.0,-2.0,0.0
4.0,-3.0,-3.0,6.0,0.0
4.0,-3.0,-2.0,5.0,0.0
4.0,-3.0,-1.0,4.0,0.003064
4.0,-3.0,0.0,3.0,0.009274
4.0,-3.0,1.0,2.0,0.012305
4.0,-3.0,2.0,1.0,0.012283
4.0,-3.0,3.0,0.0,0.009402
4.0,-3.0,4.0,-1.0,0.00301
4.0,-3.0,5.0,-2.0,0.0
4.0,-3.0,6.0,-3.0,0.0
4.0,-2.0,-4.0,6.0,0.0
4.0,-2.0,-3.0,5.0,0.0
4.0,-2.0,-2.0,4.0,0.004603
4.0,-2.0,-1.0,3.0,0.012293
4.0,-2.0,0.0,2.0,0.026198
4.0,-2.0,1.0,1.0,0.03722
4.0,-2.0,2.0,0.0,0.026282
4.0,-2.0,3.0,-1.0,0.012259
4.0,-2.0,4.0,-2.0,0.004573
4.0,-2.0,5.0,-3.0,0.0
4.0,-2.0,6.0,-4.0,0.0
4.0,-1.0,-5.0,6.0,0.0
4.0,-1.0,-4.0,5.0,0.0
4.0,-1.0,-3.0,4.0,0.003034
4.0,-1.0,-2.0,3.0,0.01223
4.0,-1.0,-1.0,2.0,0.037123
4.0,-1.0,0.0,1.0,0.046506
4.0,-1.0,1.0,0.0,0.046129
4.0,-1.0,2.0,-1.0,0.037141
4.0,-1.0,3.0,-2.0,0.012544
4.0,-1.0,4.0,-3.0,0.003184
4.0,-1.0,5.0,-4.0,0.0
4.0,-1.0,6.0,-5.0,0.0
4.0,0.0,-6.0,6.0,0.0
4.0,0.0,-5.0,5.0,0.0
4.0,0.0,-4.0,4.0,0.000778
4.0,0.0,-3.0,3.0,0.009347
4.0,0.0,-2.0,2.0,0.02608
4.0,0.0,-1.0,1.0,0.046204
4.0,0.0,0.0,0.0,0.06952
4.0,0.0,1.0,-1.0,0.046431
4.0,0.0,2.0,-2.0,0.02606
4.0,0.0,3.0,-3.0,0.009339
4.0,0.0,4.0,-4.0,0.000784
4.0,0.0,5.0,-5.0,0.0
4.0,0.0,6.0,-6.0,0.0
4.0,1.0,-6.0,5.0,0.0
4.0,1.0,-5.0,4.0,0.0
4.0,1.0,-4.0,3.0,0.003034
4.0,1.0,-3.0,2.0,0.012453
4.0,1.0,-2.0,1.0,0.037056
4.0,1.0,-1.0,0.0,0.046642
4.0,1.0,0.0,-1.0,0.04651
4.0,1.0,1.0,-2.0,0.037065
4.0,1.0,2.0,-3.0,0.012344
4.0,1.0,3.0,-4.0,0.003016
4.0,1.0,4.0,-5.0,0.0
4.0,1.0,5.0,-6.0,0.0
4.0,2.0,-6.0,4.0,0.0
4.0,2.0,-5.0,3.0,0.0
4.0,2.0,-4.0,2.0,0.004454
4.0,2.0,-3.0,1.0,0.012456
4.0,2.0,-2.0,0.0,0.02612
4.0,2.0,-1.0,-1.0,0.037092
4.0,2.0,0.0,-2.0,0.025888
4.0,2.0,1.0,-3.0,0.012177
4.0,2.0,2.0,-4.0,0.004602
4.0,2.0,3.0,-5.0,0.0
4.0,2.0,4.0,-6.0,0.0
4.0,3.0,-6.0,3.0,0.0
4.0,3.0,-5.0,2.0,0.0
4.0,3.0,-4.0,1.0,0.003077
4.0,3.0,-3.0,0.0,0.009211
4.0,3.0,-2.0,-1.0,0.012335
4.0,3.0,-1.0,-2.0,0.012385
4.0,3.0,0.0,-3.0,0.009159
4.0,3.0,1.0,-4.0,0.003101
4.0,3.0,2.0,-5.0,0.0
4.0,3.0,3.0,-6.0,0.0
4.0,4.0,-6.0,2.0,0.0
4.0,4.0,-5.0,1.0,0.0
4.0,4.0,-4.0,0.0,0.000745
4.0,4.0,-3.0,-1.0,0.003105
4.0,4.0,-2.0,-2.0,0.004661
4.0,4.0,-1.0,-3.0,0.00311
4.0,4.0,0.0,-4.0,0.000702
4.0,4.0,1.0,-5.0,0.0
4.0,4.0,2.0,-6.0,0.0
4.0,5.0,-6.0,1.0,0.0
4.0,5.0,-5.0,0.0,0.0
4.0,5.0,-4.0,-1.0,0.0
4.0,5.0,-3.0,-2.0,0.0
4.0,5.0,-2.0,-3.0,0.0
4.0,5.0,-1.0,-4.0,0.0
4.0,5.0,0.0,-5.0,0.0
4.0,5.0,1.0,-6.0,0.0
4.0,6.0,-6.0,0.0,0.0
4.0,6.0,-5.0,-1.0,0.0
4.0,6.0,-4.0,-2.0,0.0
4.0,6.0,-3.0,-3.0,0.0
4.0,6.0,-2.0,-4.0,0.0
4.0,6.0,-1.0,-5.0,0.0
4.0,6.0,0.0,-6.0,0.0
5.0,-6.0,0.0,6.0,0.0
5.0,-6.0,1.0,5.0,0.0
5.0,-6.0,2.0,4.0,0.0
5.0,-6.0,3.0,3.0,0.0
5.0,-6.0,4.0,2.0,0.0
5.0,-6.0,5.0,1.0,0.0
5.0,-6.0,6.0,0.0,0.0
5.0,-5.0,-1.0,6.0,0.0
5.0,-5.0,0.0,5.0,0.000115
5.0,-5.0,1.0,4.0,0.000618
5.0,-5.0,2.0,3.0,0.001344
5.0,-5.0,3.0,2.0,0.001281
5.0,-5.0,4.0,1.0,0.000635
5.0,-5.0,5.0,0.0,0.000135
5.0,-5.0,6.0,-1.0,0.0
5.0,-4.0,-2.0,6.0,0.0
5.0,-4.0,-1.0,5.0,0.000652
5.0,-4.0,0.0,4.0,0.002592
5.0,-4.0,1.0,3.0,0.00455
5.0,-4.0,2.0,2.0,0.005069
5.0,-4.0,3.0,1.0,0.004432
5.0,-4.0,4.0,0.0,0.002692
5.0,-4.0,5.0,-1.0,0.000648
5.0,-4.0,6.0,-2.0,0.0
5.0,-3.0,-3.0,6.0,0.0
5.0,-3.0,-2.0,5.0,0.001229
5.0,-3.0,-1.0,4.0,0.00441
5.0,-3.0,0.0,3.0,0.009617
5.0,-3.0,1.0,2.0,0.015484
5.0,-3.0,2.0,1.0,0.01544
5.0,-3.0,3.0,0.0,0.009542
5.0,-3.0,4.0,-1.0,0.004402
5.0,-3.0,5.0,-2.0,0.00128
5.0,-3.0,6.0,-3.0,0.0
5.0,-2.0,-4.0,6.0,0.0
5.0,-2.0,-3.0,5.0,0.001335
5.0,-2.0,-2.0,4.0,0.005215
5.0,-2.0,-1.0,3.0,0.015588
5.0,-2.0,0.0,2.0,0.026098
5.0,-2.0,1.0,1.0,0.028673
5.0,-2.0,2.0,0.0,0.025681
5.0,-2.0,3.0,-1.0,0.015442
5.0,-2.0,4.0,-2.0,0.005123
5.0,-2.0,5.0,-3.0,0.001221
5.0,-2.0,6.0,-4.0,0.0
5.0,-1.0,-5.0,6.0,0.0
5.0,-1.0,-4.0,5.0,0.000663
5.0,-1.0,-3.0,4.0,0.004333
5.0,-1.0,-2.0,3.0,0.015638
5.0,-1.0,-1.0,2.0,0.028021
5.0,-1.0,0.0,1.0,0.043634
5.0,-1.0,1.0,0.0,0.043612
5.0,-1.0,2.0,-1.0,0.028366
5.0,-1.0,3.0,-2.0,0.015297
5.0,-1.0,4.0,-3.0,0.004336
5.0,-1.0,5.0,-4.0,0.000632
5.0,-1.0,6.0,-5.0,0.0
5.0,0.0,-6.0,6.0,0.0
5.0,0.0,-5.0,5.0,0.000128
5.0,0.0,-4.0,4.0,0.002573
5.0,0.0,-3.0,3.0,0.009426
5.0,0.0,-2.0,2.0,0.025652
5.0,0.0,-1.0,1.0,0.043974
5.0,0.0,0.0,0.0,0.046462
5.0,0.0,1.0,-1.0,0.043889
5.0,0.0,2.0,-2.0,0.025713
5.0,0.0,3.0,-3.0,0.009822
5.0,0.0,4.0,-4.0,0.002545
5.0,0.0,5.0,-5.0,0.000116
5.0,0.0,6.0,-6.0,0.0
5.0,1.0,-6.0,5.0,0.0
5.0,1.0,-5.0,4.0,0.000651
5.0,1.0,-4.0,3.0,0.004454
5.0,1.0,-3.0,2.0,0.01542
5.0,1.0,-2.0,1.0,0.028208
5.0,1.0,-1.0,0.0,0.043555
5.0,1.0,0.0,-1.0,0.044035
5.0,1.0,1.0,-2.0,0.028315
5.0,1.0,2.0,-3.0,0.015418
5.0,1.0,3.0,-4.0,0.00458
5.0,1.0,4.0,-5.0,0.000652
5.0,1.0,5.0,-6.0,0.0
5.0,2.0,-6.0,4.0,0.0
5.0,2.0,-5.0,3.0,0.001275
5.0,2.0,-4.0,2.0,0.005155
5.0,2.0,-3.0,1.0,0.015387
5.0,2.0,-2.0,0.0,0.025443
5.0,2.0,-1.0,-1.0,0.028258
5.0,2.0,0.0,-2.0,0.025829
5.0,2.0,1.0,-3.0,0.015319
5.0,2.0,2.0,-4.0,0.005217
5.0,2.0,3.0,-5.0,0.001262
5.0,2.0,4.0,-6.0,0.0
5.0,3.0,-6.0,3.0,0.0
5.0,3.0,-5.0,2.0,0.001294
5.0,3.0,-4.0,1.0,0.004448
5.0,3.0,-3.0,0.0,0.009456
5.0,3.0,-2.0,-1.0,0.015431
5.0,3.0,-1.0,-2.0,0.015375
5.0,3.0,0.0,-3.0,0.009577
5.0,3.0,1.0,-4.0,0.004548
5.0,3.0,2.0,-5.0,0.001274
5.0,3.0,3.0,-6.0,0.0
5.0,4.0,-6.0,2.0,0.0
5.0,4.0,-5.0,1.0,0.000643
5.0,4.0,-4.0,0.0,0.002615
5.0,4.0,-3.0,-1.0,0.00452
5.0,4.0,-2.0,-2.0,0.005255
5.0,4.0,-1.0,-3.0,0.004352
5.0,4.0,0.0,-4.0,0.002499
5.0,4.0,1.0,-5.0,0.000683
5.0,4.0,2.0,-6.0,0.0
5.0,5.0,-6.0,1.0,0.0
5.0,5.0,-5.0,0.0,0.000132
5.0,5.0,-4.0,-1.0,0.000646
5.0,5.0,-3.0,-2.0,0.001349
5.0,5.0,-2.0,-3.0,0.001309
5.0,5.0,-1.0,-4.0,0.000655
5.0,5.0,0.0,-5.0,0.000132
5.0,5.0,1.0,-6.0,0.0
5.0,6.0,-6.0,0.0,0.0
5.0,6.0,-5.0,-1.0,0.0
5.0,6.0,-4.0,-2.0,0.0
5.0,6.0,-3.0,-3.0,0.0
5.0,6.0,-2.0,-4.0,0.0
5.0,6.0,-1.0,-5.0,0.0
5.0,6.0,0.0,-6.0,0.0
6.0,-6.0,0.0,6.0,3.1e-5
6.0,-6.0,1.0,5.0,0.000122
6.0,-6.0,2.0,4.0,0.00034
6.0,-6.0,3.0,3.0,0.000421
6.0,-6.0,4.0,2.0,0.000312
6.0,-6.0,5.0,1.0,0.000131
6.0,-6.0,6.0,0.0,2.0e-5
6.0,-5.0,-1.0,6.0,0.000123
6.0,-5.0,0.0,5.0,0.000612
6.0,-5.0,1.0,4.0,0.001444
